dataset_group,file_name,structure_name,metal_guess,redox_state_guess,monomer_guess,ts_label_guess,atom_index,element,atom_role,notes,x,y,z
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,10,C,ferrocene_C,,-2.644613,3.452168,-1.447665
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,11,C,ferrocene_C,,-3.259082,3.577241,-0.16282
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,6,Fe,ferrocene_Fe,,-3.331162,1.604556,-0.819303
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,44,Al,metal_center,,1.874116,-1.359191,0.124898
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,62,C,monomer_C,,5.907751,0.148469,-2.69245
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,63,C,monomer_C,,4.861582,-0.666017,-3.458294
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,64,C,monomer_C,,4.250466,-1.730597,-2.539935
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,65,C,monomer_C,,5.294344,0.705925,-1.419979
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,75,C,monomer_C,,3.903313,-1.227998,-1.156199
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,74,O,monomer_O,,4.756576,-0.353394,-0.574964
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,76,O,monomer_O,,3.451372,-2.122378,-0.28374
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,12,O,phenoxy_O,,1.756785,-0.524796,1.662315
transition_states,Al-thiolfan-star-ox-VL-TS1.out,Al-thiolfan-star-ox-VL-TS1,Al,ox,VL,TS1,19,O,phenoxy_O,,0.452613,-2.264954,-0.327516
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,12,O,alkoxide_O,,1.778332,-0.568367,-0.729919
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,39,S,donor_S,,-0.756052,-2.176543,0.132712
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,40,S,donor_S,,-0.941543,1.405623,0.557893
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,1,C,ferrocene_C,,-2.894065,-1.811037,-1.807049
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,2,C,ferrocene_C,,-1.518161,-1.723321,-1.398668
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,3,C,ferrocene_C,,-0.728535,-1.427144,-2.564934
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,4,C,ferrocene_C,,-1.614556,-1.34746,-3.687463
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,5,C,ferrocene_C,,-2.948261,-1.585378,-3.220347
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,7,C,ferrocene_C,,-3.192379,1.329177,-1.12646
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,8,C,ferrocene_C,,-1.777396,1.543257,-0.982979
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,9,C,ferrocene_C,,-1.231958,1.837208,-2.279709
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,10,C,ferrocene_C,,-2.312203,1.816233,-3.217753
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,11,C,ferrocene_C,,-3.517905,1.498042,-2.509624
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,6,Fe,ferrocene_Fe,,-2.139474,0.01615,-2.269401
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,55,Al,metal_center,,0.955473,-0.362596,1.023251
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,57,C,monomer_C,,5.390277,-1.800046,0.648964
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,58,C,monomer_C,,4.232829,-0.919137,0.142144
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,59,C,monomer_C,,6.00673,-2.670158,-0.455084
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,60,C,monomer_C,,5.054315,-3.699143,-1.076844
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,61,C,monomer_C,,3.738964,-3.124082,-1.594531
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,72,C,monomer_C,,2.911718,-1.668169,0.158699
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,73,O,monomer_O,,2.820413,-2.84371,-0.513211
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,74,O,monomer_O,,2.235689,-1.682922,1.272867
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,14,O,phenoxy_O,,1.84718,1.18469,1.420488
transition_states,Al-thiolfan-star-red-CL-TS1.out,Al-thiolfan-star-red-CL-TS1,Al,red,CL,TS1,21,O,phenoxy_O,,-0.077428,-0.619621,2.500786
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,26,O,alkoxide_O,,2.064821,0.008205,-0.507688
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,39,S,donor_S,,-0.443829,-2.54626,0.366203
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,40,S,donor_S,,-1.169401,1.159077,0.23305
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,1,C,ferrocene_C,,-3.11175,-2.552114,-0.83093
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,2,C,ferrocene_C,,-1.675931,-2.505627,-0.896303
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,3,C,ferrocene_C,,-1.305847,-2.589022,-2.285899
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,4,C,ferrocene_C,,-2.499979,-2.732794,-3.062766
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,5,C,ferrocene_C,,-3.614659,-2.710686,-2.164092
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,7,C,ferrocene_C,,-3.517759,0.605651,-1.216067
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,8,C,ferrocene_C,,-2.092023,0.810464,-1.222001
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,9,C,ferrocene_C,,-1.634096,0.732882,-2.585355
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,10,C,ferrocene_C,,-2.775218,0.485688,-3.410611
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,11,C,ferrocene_C,,-3.933694,0.407642,-2.569085
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,6,Fe,ferrocene_Fe,,-2.556694,-0.994,-2.011145
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,44,Al,metal_center,,1.34048,0.623575,1.083018
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,63,C,monomer_C,,3.547034,-0.353105,0.47831
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,65,C,monomer_C,,3.520018,-1.872497,0.58282
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,66,C,monomer_C,,5.112942,-0.492635,-1.347292
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,68,C,monomer_C,,4.631422,-1.922006,-1.590105
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,72,C,monomer_C,,4.448586,-2.344193,1.694622
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,76,C,monomer_C,,6.635442,-0.438669,-1.280373
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,62,O,monomer_O,,3.149741,0.313591,1.507854
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,64,O,monomer_O,,4.595653,0.186231,-0.172761
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,67,O,monomer_O,,3.862128,-2.540135,-0.666925
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,71,O,monomer_O,,4.923236,-2.492767,-2.618452
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,12,O,phenoxy_O,,1.198047,2.371412,1.324574
transition_states,Al-thiolfan-star-red-LA-TS1.out,Al-thiolfan-star-red-LA-TS1,Al,red,LA,TS1,19,O,phenoxy_O,,0.609571,-0.490743,2.218531
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,12,O,alkoxide_O,,-1.693461,1.547797,-0.526425
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,39,S,donor_S,,2.309284,1.77677,0.544921
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,40,S,donor_S,,-0.026472,-1.3327,-0.008252
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,1,C,ferrocene_C,,3.527804,-0.579077,-0.621209
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,2,C,ferrocene_C,,3.107194,0.795362,-0.687603
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,3,C,ferrocene_C,,3.479461,1.303434,-1.979279
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,4,C,ferrocene_C,,4.156113,0.25922,-2.69134
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,5,C,ferrocene_C,,4.189414,-0.900025,-1.850738
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,7,C,ferrocene_C,,1.137886,-1.969248,-2.527656
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,8,C,ferrocene_C,,0.449844,-1.021014,-1.684199
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,9,C,ferrocene_C,,0.328839,0.217474,-2.406066
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,10,C,ferrocene_C,,0.924515,0.026911,-3.692469
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,11,C,ferrocene_C,,1.415903,-1.318418,-3.770601
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,6,Fe,ferrocene_Fe,,2.27031,-0.325802,-2.19691
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,44,Al,metal_center,,-1.442966,0.681511,1.136606
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,62,C,monomer_C,,-2.337284,5.255661,-1.081816
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,63,C,monomer_C,,-0.990529,4.594921,-0.785574
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,64,C,monomer_C,,-1.106368,3.808366,0.516131
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,65,C,monomer_C,,-3.419009,4.191297,-1.150148
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,75,C,monomer_C,,-2.324076,2.902658,0.580949
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,74,O,monomer_O,,-3.481416,3.34428,0.034932
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,76,O,monomer_O,,-2.488329,2.164967,1.632732
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,14,O,phenoxy_O,,-2.55534,-0.685403,1.377442
transition_states,Al-thiolfan-star-red-VL-TS1.out,Al-thiolfan-star-red-VL-TS1,Al,red,VL,TS1,21,O,phenoxy_O,,-0.069862,0.996132,2.16956
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,14,O,alkoxide_O,,2.707404,-1.320951,0.812048
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,32,O,alkoxide_O,,0.956735,-1.484572,-1.79446
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,12,N,donor_N,,-2.151215,1.508188,-0.496992
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,13,N,donor_N,,-1.252709,-2.471554,-0.366954
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,1,C,ferrocene_C,,-3.673462,-2.816155,0.11684
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,2,C,ferrocene_C,,-2.539225,-2.586203,-0.740528
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,3,C,ferrocene_C,,-3.061689,-2.356477,-2.070907
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,4,C,ferrocene_C,,-4.467354,-2.648106,-2.053608
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,5,C,ferrocene_C,,-4.843945,-2.922485,-0.704037
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,7,C,ferrocene_C,,-4.176313,0.480779,0.509583
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,8,C,ferrocene_C,,-3.403755,1.024221,-0.585823
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,9,C,ferrocene_C,,-4.172051,0.821091,-1.786081
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,10,C,ferrocene_C,,-5.47322,0.3504,-1.407237
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,11,C,ferrocene_C,,-5.479941,0.150948,0.007096
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,6,Fe,ferrocene_Fe,,-4.079304,-1.037879,-0.868568
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,72,Ti,metal_center,,1.705238,-0.26014,-0.644576
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,75,C,monomer_C,,5.958343,-2.533363,-1.218415
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,76,C,monomer_C,,4.630328,-2.475434,-0.437572
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,77,C,monomer_C,,7.193,-2.413371,-0.316836
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,78,C,monomer_C,,7.296621,-1.098445,0.464831
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,79,C,monomer_C,,6.092872,-0.778771,1.341274
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,90,C,monomer_C,,4.193478,-1.054236,-0.161657
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,91,O,monomer_O,,4.982102,-0.236332,0.563037
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,92,O,monomer_O,,3.576159,-0.408879,-1.137146
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,16,O,phenoxy_O,,1.474992,1.372126,-1.428322
transition_states,Ti-salfan-H2-ox-CL-TS1.out,Ti-salfan-H2-ox-CL-TS1,Ti,ox,CL,TS1,24,O,phenoxy_O,,0.349111,-0.064753,0.589657
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,14,O,alkoxide_O,,2.668493,-1.007262,0.624239
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,32,O,alkoxide_O,,0.79921,-1.256602,-1.883465
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,12,N,donor_N,,-2.478329,1.43302,-0.433118
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,13,N,donor_N,,-1.275634,-2.477467,-0.413178
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,1,C,ferrocene_C,,-3.656445,-3.019712,0.089237
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,2,C,ferrocene_C,,-2.556231,-2.676437,-0.773798
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,3,C,ferrocene_C,,-3.113631,-2.445121,-2.089505
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,4,C,ferrocene_C,,-4.492772,-2.843638,-2.064561
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,5,C,ferrocene_C,,-4.827493,-3.188536,-0.720249
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,7,C,ferrocene_C,,-4.391852,0.221641,0.590889
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,8,C,ferrocene_C,,-3.691589,0.853904,-0.50523
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,9,C,ferrocene_C,,-4.471678,0.625415,-1.69314
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,10,C,ferrocene_C,,-5.722121,0.043409,-1.29926
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,11,C,ferrocene_C,,-5.678033,-0.195313,0.108167
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,6,Fe,ferrocene_Fe,,-4.210674,-1.245983,-0.832879
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,56,Ti,metal_center,,1.485857,-0.012309,-0.718204
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,76,C,monomer_C,,4.090701,-0.622318,-0.481157
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,77,C,monomer_C,,4.607561,-2.010249,-0.904871
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,80,C,monomer_C,,4.344871,-3.183217,0.026103
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,82,C,monomer_C,,6.235381,-0.314818,0.649158
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,86,C,monomer_C,,6.855071,-1.313829,-0.323964
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,88,C,monomer_C,,6.26852,-0.787613,2.096722
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,75,O,monomer_O,,3.348749,0.022045,-1.344062
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,78,O,monomer_O,,4.913966,0.162483,0.229549
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,81,O,monomer_O,,6.028081,-1.925807,-1.213643
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,89,O,monomer_O,,8.045151,-1.508521,-0.343707
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,16,O,phenoxy_O,,1.099329,1.625027,-1.411206
transition_states,Ti-salfan-H2-ox-LA-TS1.out,Ti-salfan-H2-ox-LA-TS1,Ti,ox,LA,TS1,24,O,phenoxy_O,,0.180225,-0.001116,0.573257
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,14,O,alkoxide_O,,2.553731,-0.621292,0.372765
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,32,O,alkoxide_O,,-0.040197,-0.039267,-2.435856
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,12,N,donor_N,,-1.932339,2.0514,-0.201813
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,13,N,donor_N,,-0.436048,-2.027488,-0.64726
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,1,C,ferrocene_C,,-2.919102,-2.571958,-0.256143
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,2,C,ferrocene_C,,-1.824525,-2.061534,-1.041529
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,3,C,ferrocene_C,,-2.301634,-1.853063,-2.379498
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,4,C,ferrocene_C,,-3.669607,-2.270966,-2.431391
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,5,C,ferrocene_C,,-4.052161,-2.710752,-1.12351
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,7,C,ferrocene_C,,-3.772022,0.517024,0.494136
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,8,C,ferrocene_C,,-3.035891,1.274942,-0.482148
transition_states,Ti-salfan-H2-red-CL-TS1.out,Ti-salfan-H2-red-CL-TS1,Ti,red,CL,TS1,9,C,ferrocene_C,,-3.733629,1.161171,-1.728753
